officer_id,age,gender,marital_status,rank,unit,years_of_service,avg_weekly_hours,night_shift_ratio,overtime_hours_month,critical_incidents_last_year,trauma_exposure_index,sick_days_last_year,internal_complaints_last_2y,duty_satisfaction,work_env_rating,work_life_balance,mental_health_risk_flag,base_pay_band,promotion_last_3y,transfer_last_2y,posted_in_high_risk_area,attrition
1332,38,Male,Single,Head Constable,Intelligence,5.1,51.63056795553861,0.13,36.11912232711306,1,1.11,7,0,1,5,5,1,Medium,0,1,1,1
1333,33,Male,Single,Sub-Inspector,Traffic,7.7,58.69201575722105,0.31,50.9105448560452,2,1.98,5,0,4,4,2,1,High,0,0,1,0
1334,41,Male,Married,Inspector,Traffic,20.0,56.589863667758415,0.32,51.68073839579368,0,0.0,6,0,5,3,1,1,Medium,1,0,0,0
1335,24,Male,Married,Head Constable,Traffic,23.3,53.42907028296272,0.42,55.404560642960995,0,0.0,8,0,3,1,2,1,Medium,0,0,0,1
1336,41,Male,Married,Head Constable,Anti-Terror,20.4,57.276184899642594,0.41,14.7078310072421,7,14.36,10,0,3,5,2,0,High,0,0,0,0
1337,42,Male,Married,Head Constable,Patrol,32.3,49.5790682328259,0.38,34.93003897662545,2,2.85,8,0,3,3,2,0,Low,0,0,1,0
1338,38,Male,Married,Head Constable,Patrol,12.2,47.27276209140613,0.32,32.8772658799097,3,3.19,2,0,4,3,2,0,Low,0,1,0,0
1339,46,Female,Married,Constable,Special Operations,9.3,49.703390212520944,0.38,14.533913520146927,3,9.57,5,0,1,3,2,0,Medium,0,0,0,0
1340,35,Male,Married,Head Constable,Special Operations,19.8,53.69252568204807,0.35,33.69863017357825,6,11.2,5,0,2,2,3,0,Medium,0,0,0,1
1341,35,Male,Divorced,Sub-Inspector,Cyber Crime,7.0,61.817590288620785,0.31,31.89094942927974,6,9.32,7,0,4,4,4,0,Medium,0,0,0,1
1342,39,Male,Married,Head Constable,Traffic,32.1,70.28185681989325,0.31,33.85827950373145,2,2.13,6,0,3,3,4,0,Low,0,0,0,0
1343,43,Male,Married,Constable,Investigation,0.5,58.330600666631895,0.05,42.52644197215722,1,1.3,6,2,4,5,2,0,Low,0,0,0,0
1344,41,Male,Married,Constable,Patrol,2.3,52.67078123530297,0.59,25.99005091560852,1,1.46,4,0,5,4,3,0,Medium,0,1,0,0
1345,34,Male,Single,Inspector,Special Operations,24.5,61.599806014158304,0.24,51.223851011765156,3,6.87,1,0,3,2,2,0,Medium,0,0,0,0
1346,28,Female,Married,Constable,Patrol,0.5,46.27229066535914,0.63,27.21784534435872,0,0.0,10,1,4,1,1,0,High,0,1,0,0
1347,41,Female,Married,Sub-Inspector,Traffic,9.6,54.43306299975197,0.75,13.811063805035687,1,0.91,9,0,3,4,1,0,Low,1,0,0,1
1348,30,Male,Single,Head Constable,Traffic,31.5,38.92525896992032,0.35,44.32755256015497,3,4.78,3,2,2,2,5,0,High,0,1,1,0
1349,29,Female,Married,Inspector,Traffic,17.8,63.935035799400026,0.58,28.742893201442204,5,5.79,5,1,1,5,3,0,Medium,0,0,0,1
1350,31,Male,Single,Sub-Inspector,Special Operations,23.6,56.74562280701242,0.62,21.751626676881237,4,10.16,7,0,2,4,1,0,Medium,1,0,0,0
1351,36,Male,Single,Constable,Cyber Crime,5.0,51.477122717695934,0.45,47.64967036360511,1,1.33,5,1,1,4,3,0,Low,0,0,0,0
1352,30,Female,Married,Assistant Sub-Inspector,Patrol,14.0,60.08064845618313,0.29,26.270592242653187,2,3.15,10,0,3,3,2,0,Low,1,0,1,0
1353,27,Female,Married,Sub-Inspector,Cyber Crime,11.3,61.37009506926367,0.11,13.500937919312806,1,0.74,3,0,3,2,2,0,Low,1,0,0,0
1354,31,Male,Married,Head Constable,Special Operations,4.1,69.51246255117945,0.52,45.03169603102723,4,10.36,7,0,5,4,4,0,Low,0,1,0,0
1355,35,Male,Married,Constable,Special Operations,2.4,63.44365285733944,0.15,28.987750341523785,3,6.32,7,0,4,4,5,0,Medium,0,0,0,0
1356,40,Male,Married,Constable,Patrol,6.0,71.86765222516058,0.5,11.679401607789849,2,1.69,6,0,3,2,2,0,Low,0,0,0,1
1357,37,Male,Single,Deputy SP,Cyber Crime,35.0,45.07469928119785,0.2,25.430018266106728,3,4.29,7,0,4,4,4,0,High,0,0,1,0
1358,27,Male,Married,Assistant Sub-Inspector,Patrol,19.3,67.70824586758717,0.1,23.411308748583696,3,2.99,5,2,2,4,3,0,Low,0,0,1,0
1359,38,Male,Married,Constable,Traffic,2.9,44.48660539928808,0.03,30.324439934639642,1,0.97,8,0,3,3,2,0,Low,1,1,0,0
1360,39,Female,Single,Sub-Inspector,Investigation,23.3,74.99744744838088,0.68,35.06090851607674,1,0.89,7,1,4,2,5,1,Medium,1,0,0,0
1361,32,Male,Married,Constable,Investigation,3.1,40.83793707930279,0.47,19.451749861114877,5,7.34,4,0,2,2,2,0,Low,0,0,0,0
1362,30,Male,Married,Head Constable,Intelligence,5.7,63.92982549275917,0.2,17.221870439882927,3,2.84,3,0,3,3,3,0,Low,0,1,0,0
1363,30,Male,Divorced,SP+,Intelligence,35.0,42.617788989983026,0.39,32.51681687719962,1,1.14,6,0,2,3,2,0,Low,0,0,0,0
1364,32,Male,Divorced,Head Constable,Patrol,5.3,58.71588993584167,0.15,20.02481852177787,3,3.7,3,1,4,2,2,0,Medium,0,0,1,0
1365,54,Female,Married,Sub-Inspector,Intelligence,14.4,55.33486401963501,0.24,24.490488337998478,3,2.61,5,0,3,2,5,1,Medium,1,1,0,0
1366,29,Male,Single,Assistant Sub-Inspector,Investigation,25.2,61.31593186195051,0.39,55.59744444238682,6,9.54,9,0,3,2,5,1,Medium,0,0,0,0
1367,38,Male,Married,Constable,Traffic,1.0,63.473760523213045,0.52,37.03732987556521,1,1.12,6,0,3,3,3,0,Medium,0,1,0,1
1368,30,Male,Married,Inspector,Patrol,23.3,55.02632973403501,0.87,27.428847087794736,0,0.0,5,0,3,4,5,1,Low,0,1,0,0
1369,32,Female,Married,Constable,Traffic,0.7,47.31208596881634,0.28,16.11337754687472,2,2.33,4,0,4,4,1,1,Medium,0,0,1,0
1370,30,Male,Divorced,Head Constable,Cyber Crime,16.4,56.06731235477358,0.68,58.22544705824428,1,0.95,6,1,2,4,2,0,Medium,0,1,0,0
1371,42,Female,Single,Inspector,Investigation,25.3,49.11091216634423,0.19,68.0035811216473,3,3.48,2,0,2,2,3,0,Medium,1,0,0,0
1372,39,Female,Married,Inspector,Patrol,17.8,48.34294638890086,0.77,43.40103117312462,0,0.0,2,0,4,4,2,0,Low,0,0,1,1
1373,35,Male,Single,Inspector,Patrol,35.0,66.42938841371921,0.46,13.684083698003835,5,6.36,6,0,4,2,1,0,Low,0,0,0,0
1374,40,Male,Married,Inspector,Patrol,12.7,53.044966560538896,0.32,33.16369348603237,4,4.41,6,0,2,3,2,1,High,0,0,1,0
1375,42,Male,Divorced,Constable,Women & Child Protection,3.7,58.016568978778,0.13,48.236386655896915,3,6.05,5,0,5,1,4,1,Low,0,0,0,0
1376,29,Female,Married,Assistant Sub-Inspector,Women & Child Protection,10.8,54.3849727907926,0.49,15.362516032437807,1,3.08,6,0,3,4,2,0,Low,0,1,0,0
1377,40,Male,Divorced,Inspector,Investigation,17.7,65.94116647844008,0.37,25.572307553619044,2,2.0,11,0,4,4,3,1,Medium,0,0,0,1
1378,30,Male,Single,Assistant Sub-Inspector,Patrol,33.3,65.48245249292127,0.6,30.84917963362408,1,0.73,4,0,2,5,4,1,Low,1,1,0,0
1379,43,Female,Single,Constable,Intelligence,5.3,55.49533313771384,0.38,34.745111546006186,2,1.55,4,0,5,4,3,0,Medium,0,0,1,0
1380,42,Male,Married,Head Constable,Special Operations,7.8,52.57226830775691,0.52,26.95881298350209,6,9.77,5,0,5,2,4,1,Medium,1,0,0,0
1381,39,Male,Divorced,Head Constable,Intelligence,3.8,67.88384526546365,0.08,20.65469138465764,0,0.0,2,0,3,3,3,0,Medium,1,0,0,0
1382,34,Male,Married,Constable,Patrol,0.5,38.41559445367322,0.66,39.36974109715907,0,0.0,14,0,4,4,3,0,Low,0,0,0,0
1383,32,Male,Single,Constable,Special Operations,7.9,47.97608345728879,0.2,26.367383948731163,7,10.11,11,0,4,3,3,0,Low,0,0,0,0
1384,34,Male,Single,Head Constable,Intelligence,18.6,56.15320810582062,0.46,26.202988264645647,3,4.68,2,0,3,4,2,0,Low,1,0,0,0
1385,42,Male,Married,Assistant Sub-Inspector,Patrol,16.5,41.26494654448001,0.19,41.35262000012834,3,2.57,11,0,4,3,3,0,Low,0,0,1,0
1386,31,Male,Married,Sub-Inspector,Traffic,35.0,63.6473671474753,0.48,33.76274753509923,1,1.23,5,0,3,3,3,0,Low,1,0,0,0
1387,36,Male,Married,Sub-Inspector,Traffic,8.1,43.60776968260114,0.07,40.37134580065363,1,1.24,6,0,4,2,2,0,Medium,0,1,0,0
1388,22,Female,Married,Inspector,Traffic,16.0,38.31140839962411,0.55,22.515235282255873,0,0.0,6,0,2,1,3,0,High,0,1,1,0
1389,38,Male,Married,Constable,Patrol,6.0,57.52285820793206,0.34,13.76549918145429,1,0.79,5,0,4,4,2,0,Medium,0,0,0,0
1390,28,Male,Married,Assistant Sub-Inspector,Special Operations,8.6,46.11015005230655,0.59,35.96987210797188,7,13.97,7,1,4,4,4,0,Low,0,0,0,1
1391,25,Male,Married,Constable,Patrol,1.6,66.52026160305314,0.26,48.633371825360676,1,1.1,8,0,3,3,3,0,Very High,0,0,0,0
1392,40,Male,Single,Constable,Investigation,0.5,52.2527129198896,0.08,49.813321621071545,5,6.75,10,0,3,5,3,0,Medium,0,0,1,0
1393,38,Male,Married,Assistant Sub-Inspector,Patrol,18.7,65.42066177230906,0.11,42.56761075682657,2,1.73,4,1,5,4,4,0,High,0,1,0,0
1394,32,Male,Married,Deputy SP,Traffic,35.0,65.76562013646023,0.7,44.132484949240535,3,4.29,5,0,3,3,3,0,Medium,0,0,0,0
1395,34,Female,Married,Constable,Investigation,5.7,55.02083915352516,0.2,6.6175923902453535,2,1.93,6,1,3,4,4,0,Low,0,1,0,0
1396,54,Male,Married,Head Constable,Women & Child Protection,23.1,64.952327713746,0.33,68.11430332819614,3,4.73,7,0,2,2,4,1,Medium,1,0,0,0
1397,34,Male,Single,Constable,Cyber Crime,1.6,40.45919780955228,0.35,21.389520742699407,3,2.88,6,0,4,2,4,0,Low,0,1,0,0
1398,34,Male,Single,Assistant Sub-Inspector,Traffic,7.0,58.04011435848431,0.37,40.10404378070795,1,0.89,8,0,3,1,2,0,Medium,0,0,1,0
1399,41,Male,Divorced,Sub-Inspector,Investigation,30.6,52.89985494898517,0.31,59.186259508320916,3,2.38,11,0,3,3,2,0,High,0,1,0,1
1400,37,Male,Married,Constable,Intelligence,2.3,60.263048269627966,0.62,12.803761820100343,0,0.0,5,1,2,4,1,0,Low,0,0,1,1
1401,44,Male,Married,Head Constable,Cyber Crime,3.8,60.15985388035442,0.34,32.23200986682311,2,2.59,4,0,2,3,1,1,Medium,0,0,0,1
1402,38,Male,Married,Inspector,Patrol,22.4,55.10027212918848,0.54,29.692661421267985,3,2.5,11,0,2,5,1,0,Medium,0,0,0,0
1403,42,Male,Married,Constable,Investigation,4.1,62.89515060478345,0.52,37.20254302561101,3,3.24,4,0,3,1,4,0,High,0,0,0,0
1404,40,Male,Widowed,Head Constable,Patrol,4.7,51.76279777619503,0.5,10.583388937391806,1,0.95,13,0,3,5,5,0,Medium,0,0,1,0
1405,41,Female,Single,Head Constable,Patrol,4.2,36.40183111681059,0.09,22.450923821338176,2,1.67,1,0,4,4,3,0,Medium,1,1,1,0
1406,36,Female,Divorced,Head Constable,Intelligence,11.5,68.57422477572854,0.46,16.45359063450231,4,5.52,9,0,3,5,3,0,Medium,0,0,0,1
1407,38,Female,Single,Inspector,Women & Child Protection,19.9,63.876601514559184,0.58,70.11958873046824,4,5.47,4,0,2,3,2,0,Low,1,1,0,0
1408,34,Male,Single,Sub-Inspector,Traffic,17.0,65.15348157850345,0.21,54.53812614994599,2,2.58,8,0,3,2,2,0,Very High,0,0,0,0
1409,41,Male,Married,Assistant Sub-Inspector,Patrol,34.9,43.4291121263073,0.69,11.97544404468758,2,3.08,7,0,1,4,1,0,Medium,1,0,1,1
1410,25,Male,Married,Head Constable,Anti-Terror,23.1,72.36589804102776,0.24,39.89816728072338,5,8.96,4,0,3,5,5,0,Low,0,0,0,0
1411,42,Male,Married,Sub-Inspector,Patrol,35.0,61.731871605443764,0.63,17.1668570063433,2,2.12,8,1,1,2,2,0,Medium,0,0,0,1
1412,44,Female,Married,Sub-Inspector,Investigation,16.3,48.97478758818189,0.66,15.907170482191324,2,1.7,4,0,5,4,4,0,Low,0,0,0,0
1413,42,Male,Single,Constable,Investigation,1.2,60.199360016757595,0.23,20.88533225837165,5,6.52,6,0,5,1,2,1,Medium,0,0,0,0
1414,35,Male,Single,Sub-Inspector,Traffic,21.5,44.77693020888614,0.24,3.785873876864529,2,2.43,9,0,4,1,2,1,Medium,0,1,0,0
1415,40,Male,Married,Constable,Special Operations,0.8,59.92156997622848,0.61,17.80771619484402,4,7.99,11,0,4,2,1,0,Low,0,0,0,1
1416,30,Male,Widowed,Constable,Patrol,0.5,44.64262772108853,0.76,31.66512902771885,4,4.81,2,0,5,1,2,0,Medium,0,1,0,0
1417,43,Female,Married,Head Constable,Patrol,20.7,50.68858804768636,0.28,11.106263671792487,3,4.12,5,0,4,1,1,0,Medium,0,0,0,0
1418,27,Male,Married,Head Constable,Investigation,4.9,54.136412068818586,0.27,14.351575739484852,1,1.24,6,1,2,2,4,0,Low,0,0,0,1
1419,41,Male,Single,Assistant Sub-Inspector,Investigation,16.7,59.52907454783133,0.19,33.80487070981461,5,4.76,7,1,5,5,1,0,High,1,0,0,0
1420,40,Male,Married,Head Constable,Investigation,9.7,54.76700140080739,0.29,24.064425884581983,1,1.07,7,0,3,2,2,0,Low,1,0,1,1
1421,39,Female,Single,Constable,Investigation,11.8,67.88111878197894,0.56,53.12966710045901,6,9.51,6,0,4,5,3,0,Low,1,0,0,0
1422,32,Male,Married,Head Constable,Investigation,3.5,66.26483938815355,0.13,19.566445629463953,8,8.73,9,0,3,2,3,1,Low,1,0,1,0
1423,42,Male,Married,Assistant Sub-Inspector,Cyber Crime,26.0,43.22925593151217,0.07,7.640629680885847,1,1.24,3,0,4,3,3,1,Medium,0,0,0,0
1424,21,Female,Married,Assistant Sub-Inspector,Special Operations,14.6,60.96089904958429,0.73,36.96244192179293,2,4.71,6,0,3,1,1,1,Low,0,0,0,0
1425,42,Female,Single,Constable,Traffic,16.5,44.76090617823872,0.64,43.415441799155374,1,0.71,7,0,4,3,1,0,Low,0,0,0,0
1426,38,Male,Married,Constable,Intelligence,6.5,51.35409507198695,0.56,66.27917534191798,0,0.0,7,0,4,3,5,0,Low,1,0,0,0
1427,44,Male,Married,Constable,Special Operations,2.8,53.28986585640559,0.43,47.99593075046289,4,11.33,2,0,3,2,3,0,High,0,1,0,0
1428,38,Male,Single,Sub-Inspector,Traffic,27.1,54.18599039871749,0.28,48.78831190086922,2,2.73,7,0,2,4,3,0,Medium,0,1,0,0
1429,51,Male,Married,Constable,Women & Child Protection,3.0,40.407120543747844,0.57,40.917594075602004,3,5.03,7,0,1,2,3,1,Very High,0,0,0,0
1430,28,Male,Married,Assistant Sub-Inspector,Investigation,18.4,50.96927663212714,0.14,28.870651473733552,3,3.56,8,2,4,2,2,0,Medium,0,0,0,0
1431,41,Male,Divorced,Sub-Inspector,Investigation,24.6,53.881652437738225,0.65,47.18380157744827,2,2.72,5,0,3,3,3,0,Low,0,0,0,0
1432,29,Male,Married,Head Constable,Intelligence,35.0,52.95972530820535,0.65,63.27278516463883,3,4.06,6,0,3,3,2,0,Low,0,0,0,0
1433,35,Male,Married,SP+,Patrol,35.0,65.11182614400454,0.4,24.156436894336398,1,0.81,4,0,4,5,3,0,Low,1,0,0,0
1434,42,Male,Married,Head Constable,Cyber Crime,6.3,44.369257476863304,0.78,29.843203415345602,2,1.58,5,1,3,4,1,0,Very High,0,0,0,1
1435,41,Male,Single,Head Constable,Cyber Crime,3.3,73.62746840935395,0.12,17.026445501512125,2,1.73,5,0,2,3,1,0,Low,0,0,0,0
1436,53,Male,Married,Assistant Sub-Inspector,Traffic,11.4,64.89558448487638,0.12,95.20557403687411,2,2.7,6,0,3,4,4,0,Medium,0,0,0,1
1437,33,Male,Single,Constable,Patrol,0.6,48.52867628363784,0.38,15.623245983578393,4,3.15,9,1,3,3,5,0,Medium,0,0,1,0
1438,46,Male,Married,Deputy SP,Women & Child Protection,35.0,48.4637156148372,0.11,32.84996485925312,2,4.97,7,1,2,1,3,0,Low,0,1,0,1
1439,34,Male,Divorced,Head Constable,Intelligence,10.0,66.03670527358553,0.34,13.598984542022244,1,1.54,7,0,1,3,3,0,Low,0,0,0,0
1440,30,Male,Married,Head Constable,Cyber Crime,6.2,57.897523741019114,0.24,18.392279902031532,1,1.45,2,0,1,4,2,0,Medium,0,0,0,0
1441,23,Female,Married,Assistant Sub-Inspector,Special Operations,8.9,47.719958103708784,0.44,34.78444012633797,6,11.84,6,0,5,4,4,0,Medium,0,0,1,0
1442,37,Male,Single,Head Constable,Intelligence,10.2,63.08018320463299,0.25,28.76455728552121,2,2.95,9,0,1,5,3,0,Very High,0,0,0,1
1443,32,Female,Married,Constable,Traffic,0.9,45.34216821154906,0.12,17.035666599310023,1,1.16,6,0,3,4,1,0,Very High,0,1,1,0
1444,43,Male,Married,Assistant Sub-Inspector,Intelligence,6.1,54.32059920410008,0.52,33.29315428782304,0,0.0,5,0,4,3,5,1,Very High,0,0,1,0
1445,32,Male,Married,Sub-Inspector,Traffic,31.5,58.57279005316974,0.24,24.383185143755888,2,2.39,7,0,2,4,1,0,Low,0,0,1,0
1446,32,Male,Married,Constable,Intelligence,3.8,65.02895843661624,0.15,43.58846172676018,5,5.89,8,1,4,2,4,0,Medium,0,1,0,0
1447,39,Male,Single,Assistant Sub-Inspector,Patrol,7.6,64.77554838530885,0.33,45.720142927634534,7,9.44,8,0,2,4,4,0,Medium,0,0,1,1
1448,50,Male,Married,Sub-Inspector,Cyber Crime,18.6,64.86054179279076,0.5,24.08741698547031,3,2.36,5,1,2,3,5,0,Low,0,0,0,0
1449,27,Male,Married,Head Constable,Anti-Terror,3.1,62.40568922108592,0.7,29.247528942689506,8,18.56,6,0,3,3,3,0,Medium,1,0,0,1
1450,44,Male,Married,Head Constable,Patrol,4.3,58.08176430571296,0.08,18.46462584148329,3,3.31,5,0,5,4,4,1,High,0,0,1,0
1451,43,Male,Single,Constable,Patrol,5.2,56.32902763556139,0.76,22.90248506803577,3,2.37,3,0,4,5,2,1,Low,0,0,1,0
1452,34,Male,Married,Constable,Investigation,3.8,48.79034082364041,0.79,29.0847847500066,1,1.2,6,0,2,3,4,0,High,0,0,0,1
1453,41,Male,Married,Head Constable,Patrol,9.0,61.42836810990793,0.3,9.352798564486868,2,1.93,8,0,2,4,3,0,Low,0,0,0,0
1454,34,Male,Divorced,Sub-Inspector,Patrol,16.9,59.93140602112621,0.25,13.534533025112948,3,3.55,3,1,1,3,2,0,Low,1,0,0,0
1455,55,Female,Married,Sub-Inspector,Cyber Crime,35.0,61.64093469407241,0.44,16.755989724037022,1,1.35,4,0,5,3,2,0,Medium,0,0,1,0
1456,35,Male,Single,Head Constable,Investigation,9.4,58.233566109674555,0.03,18.881363972483772,4,5.86,7,0,5,2,1,1,Very High,1,0,0,0
1457,37,Male,Single,Sub-Inspector,Patrol,21.2,60.08531163537201,0.77,24.3863948007828,3,2.13,6,0,5,3,2,0,Very High,0,0,1,0
1458,33,Female,Married,Head Constable,Intelligence,8.0,58.24357538466631,0.31,30.981164136220315,1,1.08,7,0,2,4,4,1,High,0,1,1,0
1459,22,Male,Married,Constable,Patrol,5.1,53.12736394673069,0.67,26.791937806346,2,1.53,6,0,1,1,1,0,High,0,1,0,1
1460,34,Female,Single,Assistant Sub-Inspector,Patrol,35.0,57.951445370429404,0.26,15.784611010998,4,4.98,6,0,2,2,1,0,Low,0,0,1,0
1461,38,Male,Single,Deputy SP,Traffic,21.4,68.35600440715581,0.77,50.50854756985038,5,7.24,8,0,5,4,4,0,Low,1,0,0,0
1462,48,Male,Divorced,Constable,Patrol,2.1,53.45945765086861,0.52,58.639397296634314,2,2.79,7,0,4,1,1,0,Low,0,0,0,0
1463,40,Male,Divorced,Specialized Tactical,Women & Child Protection,7.1,52.18496564098712,0.49,65.87107879173864,3,4.24,5,0,2,2,4,1,High,0,0,0,0
1464,34,Female,Single,Deputy SP,Patrol,24.9,67.78083940816848,0.41,36.8993064942976,0,0.0,6,0,3,4,3,1,Low,0,0,0,0
1465,36,Male,Married,Constable,Patrol,19.7,55.77113346764614,0.26,19.738826911930293,2,2.47,7,0,4,3,4,0,Medium,0,0,0,0
1466,39,Female,Single,Assistant Sub-Inspector,Patrol,14.6,67.60792109128845,0.48,30.80668069129268,5,4.31,4,0,2,2,3,0,Medium,0,0,0,1
1467,33,Male,Married,Assistant Sub-Inspector,Anti-Terror,14.9,65.08826974770811,0.41,7.1767328473301575,8,11.6,9,0,3,2,3,0,Medium,0,1,1,1
1468,41,Female,Married,Constable,Patrol,11.8,43.014232050526516,0.3,21.333058999371193,0,0.0,7,1,2,4,1,0,Medium,0,1,1,1
1469,49,Male,Single,Constable,Cyber Crime,11.2,56.220992359584876,0.33,13.740151705250566,0,0.0,7,1,1,5,3,0,High,0,0,0,1
1470,33,Male,Divorced,Sub-Inspector,Intelligence,27.7,35.632240999497554,0.4,27.09875710507323,1,1.24,9,0,3,4,4,0,High,0,0,0,0
1471,46,Female,Married,Constable,Intelligence,1.8,49.89911908933655,0.41,46.24662198870941,1,1.59,1,0,3,1,2,1,Low,0,0,1,0
1472,43,Male,Single,Deputy SP,Anti-Terror,28.4,59.53679681428458,0.2,32.23306588658769,8,17.48,8,0,3,2,4,0,Medium,0,0,0,0
1473,40,Male,Divorced,Constable,Anti-Terror,5.5,62.88633423465774,0.14,26.505328273120277,6,8.49,7,0,5,5,3,0,Low,0,1,1,0
1474,37,Male,Single,Inspector,Anti-Terror,12.7,63.68598291868746,0.73,24.774253551353517,4,8.2,8,0,3,1,5,0,High,0,1,1,1
1475,39,Male,Married,Sub-Inspector,Investigation,10.0,50.13457994539106,0.7,16.262775004725366,1,1.21,3,1,4,3,1,0,Medium,0,0,0,0
1476,34,Female,Married,Inspector,Patrol,15.1,65.08778660345104,0.81,23.20958405156202,0,0.0,9,0,2,3,5,0,Medium,0,0,0,1
1477,51,Male,Married,Head Constable,Investigation,7.2,81.3433507124634,0.25,31.7022014928315,2,1.77,6,0,4,3,2,1,Very High,0,0,0,0
1478,30,Male,Married,SP+,Cyber Crime,22.8,56.208263983917064,0.21,17.77693559892679,3,3.03,7,0,2,4,3,1,Medium,0,1,0,0
1479,45,Female,Married,Assistant Sub-Inspector,Special Operations,29.2,61.30151121256653,0.53,37.22649942832105,7,14.19,7,0,3,3,4,1,Medium,1,0,0,0
1480,48,Male,Divorced,Sub-Inspector,Intelligence,13.2,61.69398486369351,0.17,27.92475270246191,1,1.48,7,0,1,1,2,0,Very High,0,1,0,0
1481,33,Female,Single,Head Constable,Anti-Terror,18.6,54.67292649357046,0.44,19.60477569858488,8,15.46,9,0,3,3,2,0,Low,0,1,0,1
1482,45,Male,Married,Constable,Women & Child Protection,3.6,62.269819949648166,0.5,19.72616605002639,2,4.41,3,1,3,5,3,0,Medium,0,0,0,0
1483,37,Male,Divorced,Deputy SP,Traffic,25.2,63.78571345952411,0.04,45.846806336836686,3,3.37,2,0,2,1,3,0,Medium,0,0,0,0
1484,36,Male,Married,Assistant Sub-Inspector,Patrol,16.3,47.322679999932845,0.45,50.579759012452875,2,1.55,7,0,4,2,2,0,Low,0,1,0,0
1485,35,Male,Married,Head Constable,Patrol,12.6,48.682918150845964,0.53,20.811420726633948,1,0.83,6,0,5,5,3,0,Low,1,0,0,0
1486,23,Female,Married,Constable,Cyber Crime,5.0,47.67448428717141,0.46,15.16103989727997,2,2.83,7,0,1,2,1,1,Low,0,1,0,1
1487,40,Male,Married,Head Constable,Investigation,5.4,74.25621247148811,0.33,32.32821343351779,2,2.73,7,0,3,4,4,0,Medium,0,0,0,1
1488,48,Male,Married,Constable,Patrol,1.5,66.08744178241389,0.18,41.588540237632415,1,0.95,8,0,3,2,2,0,Medium,0,0,1,0
1489,30,Male,Single,Constable,Investigation,18.7,52.88034401190605,0.02,13.29477664888349,3,4.07,5,0,5,4,2,0,Low,0,1,1,1
1490,43,Male,Divorced,Head Constable,Patrol,6.2,36.82656286387997,0.32,38.86063567844394,0,0.0,6,0,3,2,5,0,Medium,0,1,1,0
1491,35,Male,Married,Assistant Sub-Inspector,Patrol,7.2,54.111864158919616,0.73,45.18568689801126,3,2.11,6,0,1,3,3,0,Medium,1,0,0,0
1492,27,Male,Single,Sub-Inspector,Intelligence,12.6,43.07848376190486,0.23,32.10698127747392,3,2.93,7,1,5,3,4,1,Low,0,0,1,0
1493,44,Male,Married,Constable,Special Operations,2.8,65.48169257535474,0.46,33.73779295419504,5,5.43,4,0,2,4,1,0,High,0,1,0,0
1494,49,Male,Married,Assistant Sub-Inspector,Intelligence,15.3,40.213624705188586,0.39,46.858120214935624,2,2.72,14,0,3,4,2,0,Medium,0,0,0,0
1495,30,Male,Single,Sub-Inspector,Investigation,7.1,54.16591832755655,0.6,30.95444126188597,5,6.73,7,0,3,3,2,0,Medium,0,0,0,0
1496,38,Male,Married,Assistant Sub-Inspector,Patrol,33.6,53.04387171271867,0.24,14.870446335671687,4,2.97,2,0,5,4,1,0,Low,0,0,1,0
1497,24,Male,Married,Head Constable,Patrol,3.5,49.902763031537,0.56,28.314092806332404,4,4.72,4,0,3,4,2,1,Low,0,0,0,0
1498,36,Female,Single,Inspector,Patrol,21.4,54.51420356193991,0.14,14.74346186747944,2,2.18,3,0,3,3,3,1,Medium,0,0,0,0
1499,40,Female,Single,Inspector,Patrol,28.0,61.712523153745856,0.21,41.812472792977495,3,2.17,6,1,3,2,4,0,Medium,0,0,0,0
1500,50,Male,Married,Assistant Sub-Inspector,Traffic,10.5,45.980981696198704,0.51,56.5777042662047,1,1.47,6,0,1,5,2,0,Medium,0,1,0,0
1501,48,Male,Divorced,Deputy SP,Traffic,15.2,70.48599281351048,0.43,22.943529142119182,2,2.46,4,0,5,3,5,0,Medium,1,0,0,0
1502,49,Male,Divorced,Inspector,Investigation,22.0,60.946075463327944,0.68,39.87787821564901,3,3.85,7,1,3,2,3,0,Medium,0,0,0,0
1503,32,Male,Married,Specialized Tactical,Investigation,14.0,58.85209012260168,0.44,41.136373776895816,4,5.28,4,0,1,2,5,0,High,0,0,1,0
1504,34,Male,Divorced,Assistant Sub-Inspector,Intelligence,28.6,57.288532988878806,0.05,42.97211689524498,3,3.78,5,0,3,2,4,0,Low,0,0,1,0
1505,23,Male,Divorced,Inspector,Investigation,19.8,57.9948029505912,0.31,39.00434627819431,2,2.18,9,0,4,4,3,0,Low,0,0,1,0
1506,30,Female,Single,Constable,Patrol,5.1,72.06168806406964,0.36,26.8404491882377,2,2.99,9,1,1,4,3,0,Medium,0,1,0,0
1507,24,Male,Married,Head Constable,Investigation,23.7,48.271287959188776,0.5,32.23891059670985,5,5.6,9,2,2,3,4,1,High,0,1,1,0
1508,39,Male,Divorced,Deputy SP,Investigation,21.6,58.903603436742046,0.18,13.219112575847001,4,6.29,4,0,3,3,3,0,Low,1,0,0,0
1509,30,Male,Married,Deputy SP,Cyber Crime,15.5,50.971311846037615,0.62,29.2995703992876,1,0.85,6,0,2,3,2,0,Medium,0,1,0,0
